Force_Target_N,Force_Actual_N,force_rescaled_N,Aspect_Ratio_a_b,muscle_b_cm,muscle_a_cm,Volume_cm3,surface_area_cm2,traction_N_cm2,Am,Rho,Initial_Length_cm,Final_Length_cm,Elongation_cm,Strain
12,0.939414,0.7099698185721806,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.059000416056187034,550,10.493,36.018861,36.21452388452135,0.19566288452135,0.005432
15,1.174267,0.8874618953361336,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.07375048866745713,550,10.493,36.018861,36.26409223939058,0.24523123939058,0.006808
18,1.409121,1.064954727858271,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.08850062408428057,550,10.493,36.018861,36.31392656947211,0.29506556947211,0.008191
24,1.878828,1.419939637144361,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.11800083211237407,550,10.493,36.018861,36.41440192731226,0.39554092731226,0.010981
36,2.818243,2.1299102114747255,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.17700131097411442,550,10.493,36.018861,36.61864911021316,0.59978811021316,0.016652
21,1.643975,1.242447560380408,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.10325075950110398,550,10.493,36.018861,36.364029028359575,0.345168028359575,0.009582
30,2.348535,1.7749245464304517,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.1475010401404676,550,10.493,36.018861,36.51596928226285,0.49710828226285,0.013801
0,0.0,0.0,10.1,38.820218,3.843586,573.5,14.773153339396002,0.0,550,10.493,38.820218,38.82021799999998,-2e-14,0.0
33,2.583389,1.9524173789525887,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.16225117555729102,550,10.493,36.018861,36.56716877083528,0.54830777083528,0.015222
27,2.113682,1.5974324696664983,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.1327509675291975,550,10.493,36.018861,36.4650480339898,0.4461870339898,0.012387
45,3.522803,2.6623871975247693,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.22125159161347804,550,10.493,36.018861,36.77479835923728,0.75593735923728,0.020987
39,3.053096,2.307402288238679,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.19175138358538454,550,10.493,36.018861,36.67041198483667,0.651550984836676,0.018089
42,3.28795,2.484895120760816,9.0267,36.018861,3.990258,573.5,15.922158906563999,0.20650151900220795,550,10.493,36.018861,36.72246106945817,0.70360006945817,0.019534
6,0.435811,0.35498483048510715,10.1,38.820218,3.843586,573.5,14.773153339396002,0.029500201479518255,550,10.493,38.820218,38.92510065288515,0.104882652885156,0.002701
3,0.217905,0.17749200797331247,10.1,38.820218,3.843586,573.5,14.773153339396002,0.014750066894581425,550,10.493,38.820218,38.87252027909179,0.05230227909179,0.001347
9,0.653716,0.5324768384584195,10.1,38.820218,3.843586,573.5,14.773153339396002,0.04425026837409968,550,10.493,38.820218,38.977958899357965,0.157740899357965,0.004063
15,1.089528,0.887462483482009,10.1,38.820218,3.843586,573.5,14.773153339396002,0.07375053754397334,550,10.493,38.820218,39.084522233614706,0.264304233614706,0.006808
12,0.871622,0.7099696609702143,10.1,38.820218,3.843586,573.5,14.773153339396002,0.05900040295903651,550,10.493,38.820218,39.03109854751916,0.21088054751916,0.005432
18,1.307433,1.0649544914553215,10.1,38.820218,3.843586,573.5,14.773153339396002,0.08850060443855477,550,10.493,38.820218,39.13823191162171,0.31801391162171,0.008191
21,1.525339,1.2424473139671162,10.1,38.820218,3.843586,573.5,14.773153339396002,0.1032507390234916,550,10.493,38.820218,39.19223112341731,0.37201312341731,0.009582
30,2.179056,1.774924966964018,10.1,38.820218,3.843586,573.5,14.773153339396002,0.1475010750879467,550,10.493,38.820218,39.355989007108576,0.535771007108576,0.013801
24,1.743245,1.4199401364789108,10.1,38.820218,3.843586,573.5,14.773153339396002,0.11800087360842842,550,10.493,38.820218,39.246522178545355,0.426304178545355,0.010981
36,2.614867,2.129909797449125,10.1,38.820218,3.843586,573.5,14.773153339396002,0.17700127656746492,550,10.493,38.820218,39.466654552778735,0.646436552778735,0.016652
27,1.96115,1.597432144452223,10.1,38.820218,3.843586,573.5,14.773153339396002,0.13275094050300984,550,10.493,38.820218,39.30110698975589,0.48088898975589,0.012387
33,2.396962,1.9524177894758126,10.1,38.820218,3.843586,573.5,14.773153339396002,0.1622512096728835,550,10.493,38.820218,39.4111706027554,0.5909526027554,0.015222
42,3.050679,2.4848954424727148,10.1,38.820218,3.843586,573.5,14.773153339396002,0.20650154573733862,550,10.493,38.820218,39.57854063848195,0.75832263848195,0.019534
45,3.268584,2.662387450446027,10.1,38.820218,3.843586,573.5,14.773153339396002,0.22125161263192003,550,10.493,38.820218,39.634948365539024,0.814730365539024,0.020987
39,2.832773,2.3074026199609197,10.1,38.820218,3.843586,573.5,14.773153339396002,0.19175141115240177,550,10.493,38.820218,39.522443595685566,0.702225595685566,0.018089
0,0.0,0.0,6.88,31.98351,4.648766,691.2,21.611025322756003,0.0,550,10.493,31.98351,31.983510000000013,1.3e-14,0.0
6,0.63753,0.3549850525420174,6.88,31.98351,4.648766,691.2,21.611025322756003,0.02950021993304931,550,10.493,31.98351,32.06992149105918,0.08641149105918,0.002701
9,0.956295,0.532477578813026,6.88,31.98351,4.648766,691.2,21.611025322756003,0.04425032989957396,550,10.493,31.98351,32.11347083359007,0.12996083359007,0.004063
3,0.318765,0.1774925262710087,6.88,31.98351,4.648766,691.2,21.611025322756003,0.014750109966524655,550,10.493,31.98351,32.02660181352589,0.04309181352589,0.001347
15,1.593825,0.8874626313550436,6.88,31.98351,4.648766,691.2,21.611025322756003,0.07375054983262327,550,10.493,31.98351,32.20126720061892,0.21775720061892,0.006808
12,1.27506,0.7099701050840348,6.88,31.98351,4.648766,691.2,21.611025322756003,0.05900043986609862,550,10.493,31.98351,32.15725206324725,0.17374206324725,0.005432
3,0.289399,0.17749220715949562,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.014750083447493073,550,10.493,35.228863,35.27632729796137,0.04746429796137,0.001347
0,0.0,0.0,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.0,550,10.493,35.228863,35.22886300000002,2e-14,0.0
21,2.231355,1.242447683897061,6.88,31.98351,4.648766,691.2,21.611025322756003,0.10325076976567259,550,10.493,31.98351,32.29000742353685,0.30649742353685,0.009582
18,1.91259,1.064955157626052,6.88,31.98351,4.648766,691.2,21.611025322756003,0.08850065979914792,550,10.493,31.98351,32.245518151082486,0.262008151082486,0.008191
24,2.55012,1.4199402101680696,6.88,31.98351,4.648766,691.2,21.611025322756003,0.11800087973219724,550,10.493,31.98351,32.3347368081812,0.3512268081812,0.010981
27,2.868885,1.5974327364390783,6.88,31.98351,4.648766,691.2,21.611025322756003,0.1327509896987219,550,10.493,31.98351,32.37970877448223,0.39619877448223,0.012387
39,4.143945,2.307402841523113,6.88,31.98351,4.648766,691.2,21.611025322756003,0.19175142956482052,550,10.493,31.98351,32.56206513180296,0.57855513180296,0.018089
30,3.18765,1.774925262710087,6.88,31.98351,4.648766,691.2,21.611025322756003,0.14750109966524655,550,10.493,31.98351,32.42492524816122,0.44141524816122,0.013801
33,3.506415,1.9524177889810956,6.88,31.98351,4.648766,691.2,21.611025322756003,0.1622512096317712,550,10.493,31.98351,32.47038875427551,0.48687875427551,0.015222
36,3.82518,2.129910315252104,6.88,31.98351,4.648766,691.2,21.611025322756003,0.17700131959829585,550,10.493,31.98351,32.516101321336286,0.532591321336286,0.016652
6,0.578799,0.3549850276321234,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.029500217862969608,550,10.493,35.228863,35.32404257689655,0.09517957689655,0.002701
42,4.46271,2.484895367794122,6.88,31.98351,4.648766,691.2,21.611025322756003,0.20650153953134517,550,10.493,31.98351,32.60828284655827,0.62477284655827,0.019534
9,0.868198,0.532477234791619,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.04425030131046268,550,10.493,35.228863,35.372010871339825,0.143147871339825,0.004063
45,4.781475,2.6623878940651307,6.88,31.98351,4.648766,691.2,21.611025322756003,0.22125164949786982,550,10.493,31.98351,32.654756669949286,0.671246669949286,0.020987
12,1.157598,0.7099700552642468,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.059000435725939215,550,10.493,35.228863,35.420234555431556,0.191371555431556,0.005432
15,1.446997,0.8874622624237425,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.0737505191734323,550,10.493,35.228863,35.468715792143335,0.239852792143335,0.006808
21,2.025796,1.2424472900558658,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.1032507370364019,550,10.493,35.228863,35.56646047760927,0.33759747760927,0.009582
18,1.736397,1.0649550828963703,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.08850065358890882,550,10.493,35.228863,35.51745702027863,0.28859402027863,0.008191
24,2.315196,1.4199401105284937,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.11800087145187843,550,10.493,35.228863,35.61572866421331,0.38686566421331,0.010981
27,2.604595,1.5974323176879894,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.13275095489937153,550,10.493,35.228863,35.66526386550677,0.43640086550677,0.012387
33,3.183394,1.9524173453201126,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.1622511727623411,550,10.493,35.228863,35.765145454266474,0.536282454266474,0.015222
30,2.893995,1.774925138160617,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.14750108931484804,550,10.493,35.228863,35.715068398295486,0.486205398295486,0.013801
36,3.472794,2.1299101657927406,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.17700130717781765,550,10.493,35.228863,35.81549598164725,0.58663298164725,0.016652
39,3.762193,2.307402372952236,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.1917513906253107,550,10.493,35.228863,35.866123890422706,0.637260890422706,0.018089
42,4.051593,2.484895193424864,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.20650152504078728,550,10.493,35.228863,35.91703132416326,0.68816832416326,0.019534
6,0.531953,0.3549849425100149,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.029500210789091694,550,10.493,38.331258,38.43481926995623,0.10356126995623,0.002701
0,0.0,0.0,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.0,550,10.493,38.331258,38.33125800000002,2e-14,0.0
3,0.265976,0.177492137593065,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.014750077666334153,550,10.493,38.331258,38.38290228396006,0.05164428396006,0.001347
45,4.340993,2.662388013897492,7.9533,35.228863,4.429465,691.2,19.620160186225004,0.22125165945626382,550,10.493,35.228863,35.96822054483412,0.73935754483412,0.020987
12,1.063906,0.7099698850200298,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.05900042157818339,550,10.493,38.331258,38.539482510284245,0.208224510284245,0.005432
9,0.797929,0.5324770801030799,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.04425028845542585,550,10.493,38.331258,38.48701196256181,0.15575396256181,0.004063
21,1.861836,1.2424476324469944,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.10325076549003262,550,10.493,38.331258,38.698585558523106,0.367327558523106,0.009582
15,1.329882,0.8874620226130948,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.07375049924451754,550,10.493,38.331258,38.5922331089951,0.2609751089951,0.006808
24,2.127812,1.4199397700400596,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.11800084315636677,550,10.493,38.331258,38.75219250938118,0.42093450938118,0.010981
18,1.595859,1.0649548275300444,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.08850063236727507,550,10.493,38.331258,38.64526674865861,0.31400874865861,0.008191
27,2.393789,1.597432574957009,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.1327509762791243,550,10.493,38.331258,38.80609002578845,0.47483202578845,0.012387
30,2.659765,1.7749247125500744,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.14750105394545848,550,10.493,38.331258,38.8602805654644,0.5290225654644,0.013801
33,2.925742,1.9524175174670242,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.162251187068216,550,10.493,38.331258,38.91476694507413,0.58350894507413,0.015222
39,3.457695,2.3074024599770393,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.19175139785730771,550,10.493,38.331258,39.02463865004056,0.69338065004056,0.018089
36,3.191719,2.129910322383974,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.17700132019097353,550,10.493,38.331258,38.969552348424685,0.638294348424685,0.016652
45,3.989648,2.6623874024870537,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.22125160864639937,550,10.493,38.331258,39.135725886137195,0.804467886137195,0.020987
42,3.723672,2.484895264893989,9.0267,38.331258,4.246431,691.2,18.032176237761004,0.20650153098006524,550,10.493,38.331258,39.08002913369032,0.748771133690324,0.019534
0,0.0,0.0,10.1,41.312504,4.090347,691.2,16.730938580409003,0.0,550,10.493,41.312504,41.312504,0.0,0.0
3,0.246783,0.17749239400258987,10.1,41.312504,4.090347,691.2,16.730938580409003,0.014750098974660581,550,10.493,41.312504,41.368164904819565,0.055660904819565,0.001347
9,0.740349,0.5324771820077697,10.1,41.312504,4.090347,691.2,16.730938580409003,0.04425029692398175,550,10.493,41.312504,41.480371578078,0.167867578078,0.004063
6,0.493566,0.35498478800517974,10.1,41.312504,4.090347,691.2,16.730938580409003,0.029500197949321162,550,10.493,41.312504,41.42411999031379,0.11161599031379,0.002701
21,1.727482,1.2424474772426868,10.1,41.312504,4.090347,691.2,16.730938580409003,0.10325075259213402,550,10.493,41.312504,41.70840103556188,0.39589703556188,0.009582
18,1.480699,1.064955083240097,10.1,41.312504,4.090347,691.2,16.730938580409003,0.08850065361747345,550,10.493,41.312504,41.65093517534962,0.33843117534962,0.008191
12,0.987132,0.7099695760103595,10.1,41.312504,4.090347,691.2,16.730938580409003,0.059000395898642324,550,10.493,41.312504,41.536923122306256,0.224419122306256,0.005432
15,1.233915,0.8874619700129495,10.1,41.312504,4.090347,691.2,16.730938580409003,0.07375049487330292,550,10.493,41.312504,41.59377665235281,0.28127265235281,0.006808
27,2.221048,1.5974322652478665,10.1,41.312504,4.090347,691.2,16.730938580409003,0.1327509505414552,550,10.493,41.312504,41.82426632859772,0.51176232859772,0.012387
30,2.467831,1.7749246592504564,10.1,41.312504,4.090347,691.2,16.730938580409003,0.14750104951611576,550,10.493,41.312504,41.88267161205451,0.570167612054516,0.013801
24,1.974265,1.4199398712452767,10.1,41.312504,4.090347,691.2,16.730938580409003,0.1180008515667946,550,10.493,41.312504,41.766177165871404,0.453673165871404,0.010981
33,2.714615,1.952417772477604,10.1,41.312504,4.090347,691.2,16.730938580409003,0.1622512082602863,550,10.493,41.312504,41.94139615248545,0.62889215248545,0.015222
36,2.961398,2.129910166480194,10.1,41.312504,4.090347,691.2,16.730938580409003,0.1770013072349469,550,10.493,41.312504,42.00044223644057,0.68793823644057,0.016652
39,3.208181,2.307402560482784,10.1,41.312504,4.090347,691.2,16.730938580409003,0.19175140620960748,550,10.493,41.312504,42.0598128111578,0.7473088111578,0.018089
42,3.454964,2.4848949544853736,10.1,41.312504,4.090347,691.2,16.730938580409003,0.20650150518426805,550,10.493,41.312504,42.119511348228485,0.807007348228485,0.019534
45,3.701747,2.6623873484879637,10.1,41.312504,4.090347,691.2,16.730938580409003,0.22125160415892864,550,10.493,41.312504,42.17954048830118,0.86703648830118,0.020987
0,0.0,0.0,6.88,32.689652,4.751403,738.0,22.575830468409,0.0,550,10.493,32.689652,32.68965200000002,2e-14,0.0
3,0.332995,0.1774920028511456,6.88,32.689652,4.751403,738.0,22.575830468409,0.014750066468915479,550,10.493,32.689652,32.73369455174917,0.04404255174917,0.001347
6,0.665991,0.35498453871931207,6.88,32.689652,4.751403,738.0,22.575830468409,0.029500177232989953,550,10.493,32.689652,32.77797061702548,0.08831861702548,0.002701
9,0.998987,0.5324770745874785,6.88,32.689652,4.751403,738.0,22.575830468409,0.04425028799706442,550,10.493,32.689652,32.82248209801781,0.13283009801781,0.004063
24,2.663967,1.4199397539283107,6.88,32.689652,4.751403,738.0,22.575830468409,0.11800084181743678,550,10.493,32.689652,33.048633280669286,0.358981280669286,0.010981
15,1.664979,0.8874621463238114,6.88,32.689652,4.751403,738.0,22.575830468409,0.07375050952521336,550,10.493,32.689652,32.91221668424845,0.22256468424845,0.006808
18,1.997975,1.064954682191978,6.88,32.689652,4.751403,738.0,22.575830468409,0.08850062028928785,550,10.493,32.689652,32.95744487777987,0.26779287777987,0.008191
21,2.330971,1.2424472180601442,6.88,32.689652,4.751403,738.0,22.575830468409,0.10325073105336231,550,10.493,32.689652,33.00291625983881,0.31326425983881,0.009582
12,1.331983,0.7099696104556449,6.88,32.689652,4.751403,738.0,22.575830468409,0.05900039876113889,550,10.493,32.689652,32.867229857136174,0.177577857136174,0.005432
30,3.329959,1.7749248256646437,6.88,32.689652,4.751403,738.0,22.575830468409,0.14750106334558574,550,10.493,32.689652,33.14081292057992,0.45116092057992,0.013801
27,2.996963,1.5974322897964772,6.88,32.689652,4.751403,738.0,22.575830468409,0.13275095258151126,550,10.493,32.689652,33.094598030989765,0.404946030989765,0.012387
33,3.662955,1.95241736153281,6.88,32.689652,4.751403,738.0,22.575830468409,0.1622511741096602,550,10.493,32.689652,33.18728008277144,0.49762808277144,0.015222
36,3.995951,2.1299098974009767,6.88,32.689652,4.751403,738.0,22.575830468409,0.17700128487373468,550,10.493,32.689652,33.23400182504145,0.54434982504145,0.016652
39,4.328947,2.307402433269143,6.88,32.689652,4.751403,738.0,22.575830468409,0.19175139563780916,550,10.493,32.689652,33.2809806399833,0.5913286399833,0.018089
42,4.661943,2.4848949691373092,6.88,32.689652,4.751403,738.0,22.575830468409,0.2065015064018836,550,10.493,32.689652,33.3282187036245,0.6385667036245,0.019534
45,4.994939,2.6623875050054755,6.88,32.689652,4.751403,738.0,22.575830468409,0.22125161716595806,550,10.493,32.689652,33.37571851469457,0.68606651469457,0.020987
0,0.0,0.0,7.9533,36.006656,4.52726,738.0,20.4960831076,0.0,550,10.493,36.006656,36.006656000000014,1.4e-14,0.0
3,0.302319,0.1774922446261158,7.9533,36.006656,4.52726,738.0,20.4960831076,0.014750086561070751,550,10.493,36.006656,36.05516814084856,0.04851214084856,0.001347
6,0.604638,0.3549844892522316,7.9533,36.006656,4.52726,738.0,20.4960831076,0.029500173122141503,550,10.493,36.006656,36.10393682606786,0.09728082606786,0.002701
12,1.209277,0.7099695656069762,7.9533,36.006656,4.52726,738.0,20.4960831076,0.059000395034092976,550,10.493,36.006656,36.2022527084205,0.1955967084205,0.005432
9,0.906958,0.5324773209808604,7.9533,36.006656,4.52726,738.0,20.4960831076,0.04425030847302223,550,10.493,36.006656,36.15296420848261,0.14630820848261,0.004063
21,2.116236,1.2424474736903495,7.9533,36.006656,4.52726,738.0,20.4960831076,0.10325075229692517,550,10.493,36.006656,36.35170725806623,0.34505125806623,0.009582
15,1.511597,0.887462397335605,7.9533,36.006656,4.52726,738.0,20.4960831076,0.0737505303849737,550,10.493,36.006656,36.25180443005513,0.24514843005513,0.006808
33,3.325514,1.952417626399839,7.9533,36.006656,4.52726,738.0,20.4960831076,0.16225119612082814,550,10.493,36.006656,36.5547778882916,0.5481218882916,0.015222
30,3.023194,1.77492479467121,7.9533,36.006656,4.52726,738.0,20.4960831076,0.1475010607699474,550,10.493,36.006656,36.50359589666456,0.496939896664564,0.013801
18,1.813916,1.0649546419617208,7.9533,36.006656,4.52726,738.0,20.4960831076,0.08850061694604446,550,10.493,36.006656,36.301621434081966,0.294965434081966,0.008191
24,2.418555,1.4199397183164653,7.9533,36.006656,4.52726,738.0,20.4960831076,0.11800083885799592,550,10.493,36.006656,36.402062886427416,0.395406886427416,0.010981
27,2.720875,1.5974325500450939,7.9533,36.006656,4.52726,738.0,20.4960831076,0.13275097420887663,550,10.493,36.006656,36.45269185850526,0.44603585850526,0.012387
36,3.627833,2.1299098710259545,7.9533,36.006656,4.52726,738.0,20.4960831076,0.17700128268189885,550,10.493,36.006656,36.60624071545979,0.59958471545979,0.016652
39,3.930153,2.307402702754583,7.9533,36.006656,4.52726,738.0,20.4960831076,0.1917514180327796,550,10.493,36.006656,36.65798644997289,0.65133044997289,0.018089
45,4.534792,2.6623877791093284,7.9533,36.006656,4.52726,738.0,20.4960831076,0.2212516399447311,550,10.493,36.006656,36.762337425132166,0.755681425132166,0.020987
42,4.232472,2.484894947380699,7.9533,36.006656,4.52726,738.0,20.4960831076,0.20650150459385033,550,10.493,36.006656,36.71001769211046,0.70336169211046,0.019534
0,0.0,0.0,9.0267,39.177547,4.340185,738.0,18.837205834225,0.0,550,10.493,39.177547,39.177547,0.0,0.0
3,0.27785,0.1774919784849106,9.0267,39.177547,4.340185,738.0,18.837205834225,0.014750064444015314,550,10.493,39.177547,39.23033130653558,0.05278430653558,0.001347
6,0.555701,0.3549845957748545,9.0267,39.177547,4.340185,738.0,18.837205834225,0.029500181974460155,550,10.493,39.177547,39.28339483583275,0.10584783583275,0.002701
9,0.833552,0.5324772130647982,9.0267,39.177547,4.340185,738.0,18.837205834225,0.04425029950490499,550,10.493,39.177547,39.33673969318566,0.15919269318566,0.004063
12,1.111403,0.7099698303547421,9.0267,39.177547,4.340185,738.0,18.837205834225,0.059000417035349834,550,10.493,39.177547,39.39036831917337,0.21282131917337,0.005432
18,1.667105,1.06495506493463,9.0267,39.177547,4.340185,738.0,18.837205834225,0.08850065209623953,550,10.493,39.177547,39.49848864326682,0.32094164326682,0.008191
15,1.389254,0.8874624476446861,9.0267,39.177547,4.340185,738.0,18.837205834225,0.07375053456579468,550,10.493,39.177547,39.44428414323537,0.26673714323537,0.006808
30,2.778508,1.7749248952893721,9.0267,39.177547,4.340185,738.0,18.837205834225,0.14750106913158936,550,10.493,39.177547,39.718249598924096,0.540702598924096,0.013801
27,2.500657,1.5974322779994279,9.0267,39.177547,4.340185,738.0,18.837205834225,0.1327509516011445,550,10.493,39.177547,39.66286246559585,0.48531546559585,0.012387
21,1.944956,1.2424476822245736,9.0267,39.177547,4.340185,738.0,18.837205834225,0.10325076962668435,550,10.493,39.177547,39.55298481578049,0.37543781578049,0.009582
33,3.056359,1.952417512579316,9.0267,39.177547,4.340185,738.0,18.837205834225,0.1622511866620342,550,10.493,39.177547,39.77393911607858,0.59639211607858,0.015222
24,2.222806,1.4199396607094843,9.0267,39.177547,4.340185,738.0,18.837205834225,0.11800083407069967,550,10.493,39.177547,39.60777497435512,0.43022797435512,0.010981
36,3.33421,2.12991012986926,9.0267,39.177547,4.340185,738.0,18.837205834225,0.17700130419247906,550,10.493,39.177547,39.82993375628913,0.65238675628913,0.016652
42,3.889912,2.484895364449147,9.0267,39.177547,4.340185,738.0,18.837205834225,0.2065015392533687,550,10.493,39.177547,39.94284978890194,0.76530278890194,0.019534
39,3.612061,2.3074027471592036,9.0267,39.177547,4.340185,738.0,18.837205834225,0.1917514217229239,550,10.493,39.177547,39.88623638851508,0.70868938851508,0.018089
0,0.0,0.0,10.1,42.224615,4.180655,738.0,17.477876229024996,0.0,550,10.493,42.224615,42.224614999999986,-1.4e-14,0.0
45,4.167762,2.662387342934058,9.0267,39.177547,4.340185,738.0,18.837205834225,0.22125160369738403,550,10.493,39.177547,39.99977664773826,0.82222964773826,0.020987
3,0.2578,0.17749211568491008,10.1,42.224615,4.180655,738.0,17.477876229024996,0.014750075845707105,550,10.493,42.224615,42.281504723713226,0.056889723713226,0.001347
9,0.773401,0.5324770355423785,10.1,42.224615,4.180655,738.0,17.477876229024996,0.04425028475231079,550,10.493,42.224615,42.39618890675485,0.17157390675485,0.004063
6,0.515601,0.3549849198574683,10.1,42.224615,4.180655,738.0,17.477876229024996,0.02950020890660368,550,10.493,42.224615,42.33869532688328,0.11408032688328,0.002701
12,1.031202,0.7099698397149365,10.1,42.224615,4.180655,738.0,17.477876229024996,0.05900041781320736,550,10.493,42.224615,42.45398911436856,0.22937411436856,0.005432
15,1.289003,0.8874626438874949,10.1,42.224615,4.180655,738.0,17.477876229024996,0.07375055087410394,550,10.493,42.224615,42.51209790670842,0.28748290670842,0.006808
18,1.546803,1.064954759572405,10.1,42.224615,4.180655,738.0,17.477876229024996,0.08850062671981104,550,10.493,42.224615,42.570518418116905,0.345903418116905,0.008191
30,2.578006,1.7749252877749897,10.1,42.224615,4.180655,738.0,17.477876229024996,0.14750110174820788,550,10.493,42.224615,42.80737132376161,0.58275632376161,0.013801
21,1.804604,1.2424475637449632,10.1,42.224615,4.180655,738.0,17.477876229024996,0.10325075978070763,550,10.493,42.224615,42.62925277500979,0.40463777500979,0.009582
24,2.062404,1.419939679429873,10.1,42.224615,4.180655,738.0,17.477876229024996,0.11800083562641472,550,10.493,42.224615,42.688304478226286,0.463689478226286,0.010981
27,2.320205,1.5974324836024316,10.1,42.224615,4.180655,738.0,17.477876229024996,0.13275096868731132,550,10.493,42.224615,42.747676474784555,0.523061474784555,0.012387
33,2.835806,1.9524174034598998,10.1,42.224615,4.180655,738.0,17.477876229024996,0.162251177593915,550,10.493,42.224615,42.86739196102479,0.64277696102479,0.015222
39,3.351407,2.307402323317368,10.1,42.224615,4.180655,738.0,17.477876229024996,0.19175138650051868,550,10.493,42.224615,42.98842312998294,0.76380812998294,0.018089
36,3.093607,2.129910207632458,10.1,42.224615,4.180655,738.0,17.477876229024996,0.17700131065481156,550,10.493,42.224615,42.927741761578815,0.703126761578815,0.016652
42,3.609208,2.4848951274899265,10.1,42.224615,4.180655,738.0,17.477876229024996,0.20650151956141527,550,10.493,42.224615,43.04943982112673,0.82482482112673,0.019534
45,3.867009,2.6623879316624848,10.1,42.224615,4.180655,738.0,17.477876229024996,0.22125165262231183,550,10.493,42.224615,43.11079439443843,0.88617939443843,0.020987
0,0.0,0.0,6.88,27.124289,3.942484,421.6,15.543180090256,0.0,450,10.534,27.124289,27.124288999999987,-1.3e-14,0.0
3,0.229263,0.17749204971289312,6.88,27.124289,3.942484,421.6,15.543180090256,0.0147500703632537,450,10.534,27.124289,27.16083386516492,0.03654486516492,0.001347
6,0.458527,0.3549848736111093,6.88,27.124289,3.942484,421.6,15.543180090256,0.029500205063405914,450,10.534,27.124289,27.197572293187747,0.073283293187747,0.002701
9,0.68779,0.5324769233240024,6.88,27.124289,3.942484,421.6,15.543180090256,0.044250275426659616,450,10.534,27.124289,27.234505031502927,0.110216031502927,0.004063
12,0.917054,0.7099697472222186,6.88,27.124289,3.942484,421.6,15.543180090256,0.05900041012681183,450,10.534,27.124289,27.271635235393777,0.147346235393777,0.005432
15,1.146318,0.8874625711204346,6.88,27.124289,3.942484,421.6,15.543180090256,0.07375054482696403,450,10.534,27.124289,27.308962537947817,0.184673537947817,0.006808
18,1.375581,1.0649546208333278,6.88,27.124289,3.942484,421.6,15.543180090256,0.08850061519021774,450,10.534,27.124289,27.34649050193917,0.22220150193917,0.008191
21,1.604845,1.242447444731544,6.88,27.124289,3.942484,421.6,15.543180090256,0.10325074989036995,450,10.534,27.124289,27.384220516751625,0.259931516751622,0.009582
24,1.834109,1.4199402686297602,6.88,27.124289,3.942484,421.6,15.543180090256,0.11800088459052216,450,10.534,27.124289,27.42215434616669,0.29786534616669,0.010981
33,2.521899,1.9524171919537625,6.88,27.124289,3.942484,421.6,15.543180090256,0.16225116001718176,450,10.534,27.124289,27.537196643913617,0.412907643913614,0.015222
30,2.292636,1.7749251422408692,6.88,27.124289,3.942484,421.6,15.543180090256,0.14750108965392805,450,10.534,27.124289,27.49864057688411,0.374351576884114,0.013801
27,2.063372,1.5974323183426533,6.88,27.124289,3.942484,421.6,15.543180090256,0.13275095495377587,450,10.534,27.124289,27.460293658807117,0.336004658807117,0.012387
36,2.751163,2.1299100158519786,6.88,27.124289,3.942484,421.6,15.543180090256,0.17700129471733397,450,10.534,27.124289,27.575964191439496,0.451675191439496,0.016652
