volume_cm3,aspect_ratio_a_b,muscle_extent_y_b_cm,muscle_extent_x_a_cm,top_surface_area_cm2,force_target_N,force_actual_N,stress_N_cm2
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,30,37.878539563222716,0.14750108935290446
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,33,41.66639351954499,0.1622511982881949
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,36,45.45424747586726,0.17700130722348537
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,39,49.242101432189536,0.1917514161587758
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,42,53.02995538851181,0.20650152509406627
455.9,9.026666666666667,1.7752993492198896,16.025035458958204,256.8017614608678,45,56.81780934483408,0.22125163402935671
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,0,0.0,0.0
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,3,4.08246564210394,0.014750108935290447
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,6,8.16493128420788,0.029500217870580894
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,9,12.247396926311819,0.044250326805871334
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,12,16.32986256841576,0.05900043574116179
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,15,20.4123282105197,0.07375054467645224
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,18,24.494793852623637,0.08850065361174267
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,21,28.577259494727578,0.10325076254703312
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,24,32.65972513683152,0.11800087148232358
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,27,36.74219077893546,0.13275098041761402
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,30,40.8246564210394,0.14750108935290449
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,33,44.90712206314334,0.16225119828819493
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,36,48.989587705247274,0.17700130722348534
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,39,53.072053347351215,0.1917514161587758
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,42,57.154518989455156,0.20650152509406625
455.9,10.1,1.6471846313281735,16.636564776414552,276.77528755983735,45,61.236984631559096,0.22125163402935671
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,0,0.0,0.0
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,3,3.6830685440915705,0.014750108935290447
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,6,7.366137088183141,0.029500217870580894
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,9,11.049205632274711,0.04425032680587134
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,12,14.732274176366282,0.05900043574116179
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,15,18.415342720457854,0.07375054467645224
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,18,22.098411264549423,0.08850065361174268
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,21,25.781479808640995,0.10325076254703314
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,24,29.464548352732564,0.11800087148232358
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,27,33.14761689682414,0.13275098041761405
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,30,36.83068544091571,0.14750108935290449
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,33,40.51375398500728,0.16225119828819493
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,36,44.196822529098846,0.17700130722348537
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,39,47.87989107319042,0.19175141615877583
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,42,51.56295961728199,0.20650152509406627
573.5,6.88,2.296777095815775,15.801826419212532,249.69771818292313,45,55.24602816137356,0.22125163402935671
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,0,0.0,0.0
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,3,4.056800324957365,0.014750108935290447
573.5,7.953333333333333,2.0851870431848214,16.584187616796612,275.0352789091101,6,8.11360064991473,0.029500217870580894
